time; type; bitrate Kbps; id2023-01-22 22:01:32.000; video; 1000; 00001
2023-01-22 22:05:26.000; audio; 320; 00065
2023-01-22 22:05:26.000; video; 4600; 00066
2023-01-22 22:05:27.000; audio; 320; 00066
2023-01-22 22:05:27.000; video; 4600; 00067
2023-01-22 22:05:27.000; audio; 320; 00067
2023-01-22 22:05:28.000; video; 4600; 00068
2023-01-22 22:05:28.000; audio; 320; 00068
2023-01-22 22:05:29.000; video; 4600; 00069
2023-01-22 22:05:29.000; audio; 320; 00069
2023-01-22 22:05:30.000; audio; 320; 00070
2023-01-22 22:05:30.000; video; 4600; 00070
2023-01-22 22:05:31.000; audio; 320; 00071
2023-01-22 22:05:31.000; video; 4600; 00071
2023-01-22 22:05:32.000; video; 4600; 00072
2023-01-22 22:05:32.000; audio; 320; 00072
2023-01-22 22:05:33.000; video; 4600; 00073
2023-01-22 22:05:34.000; audio; 320; 00073
2023-01-22 22:05:34.000; audio; 320; 00074
2023-01-22 22:05:36.000; video; 4600; 00074
2023-01-22 22:05:38.000; audio; 320; 00075
2023-01-22 22:05:40.000; video; 4600; 00075
2023-01-22 22:05:42.000; audio; 320; 00076
2023-01-22 22:05:44.000; video; 4600; 00076
2023-01-22 22:05:45.000; audio; 320; 00077
2023-01-22 22:05:48.000; video; 4600; 00077
2023-01-22 22:05:49.000; audio; 320; 00078
2023-01-22 22:05:52.000; video; 4600; 00078
2023-01-22 22:05:54.000; audio; 320; 00079
2023-01-22 22:05:56.000; video; 4600; 00079
2023-01-22 22:05:57.000; audio; 320; 00080
2023-01-22 22:06:00.000; video; 4600; 00080
2023-01-22 22:06:02.000; audio; 320; 00081
2023-01-22 22:06:04.000; video; 4600; 00081
2023-01-22 22:06:05.000; audio; 320; 00082
2023-01-22 22:06:08.000; video; 4600; 00082
2023-01-22 22:06:10.000; audio; 320; 00083
2023-01-22 22:06:12.000; video; 4600; 00083
2023-01-22 22:06:14.000; audio; 320; 00084
2023-01-22 22:06:16.000; video; 4600; 00084
2023-01-22 22:06:18.000; audio; 320; 00085
2023-01-22 22:06:20.000; video; 4600; 00085
2023-01-22 22:06:21.000; audio; 320; 00086
2023-01-22 22:06:24.000; video; 4600; 00086
2023-01-22 22:06:25.000; audio; 320; 00087
2023-01-22 22:06:28.000; video; 4600; 00087
2023-01-22 22:06:29.000; audio; 320; 00088
2023-01-22 22:06:32.000; video; 4600; 00088
2023-01-22 22:06:34.000; audio; 320; 00089
