time; buffer(s); video seconds; throttling bandwidth; latency
2023-01-25 21:23:11.816; 7.937556999999998; 200.051443; 125; 25
2023-01-25 21:23:12.327; 7.426783999999998; 200.562216; 125; 25
2023-01-25 21:23:12.840; 6.913441000000006; 201.075559; 125; 25
2023-01-25 21:23:13.353; 6.4016129999999976; 201.587387; 125; 25
2023-01-25 21:23:13.862; 5.906348999999977; 202.096651; 125; 25
2023-01-25 21:23:14.375; 5.393428; 202.609572; 125; 25
2023-01-25 21:23:14.889; 8.861820000000023; 203.12218; 125; 25
2023-01-25 21:23:15.396; 8.353008000000017; 203.630992; 125; 25
2023-01-25 21:23:15.904; 7.844856000000021; 204.139144; 125; 25
2023-01-25 21:23:16.415; 7.333407000000022; 204.650593; 125; 25
2023-01-25 21:23:16.927; 6.840809999999976; 205.16219; 125; 25
2023-01-25 21:23:17.438; 6.32996; 205.67304; 125; 25
2023-01-25 21:23:17.950; 5.818177999999989; 206.184822; 125; 25
2023-01-25 21:23:18.461; 9.293756000000002; 206.695244; 125; 25
2023-01-25 21:23:18.972; 8.781966000000011; 207.207034; 125; 25
2023-01-25 21:23:19.484; 8.270531000000005; 207.718469; 125; 25
2023-01-25 21:23:19.995; 7.758935000000008; 208.230065; 125; 25
2023-01-25 21:23:20.507; 7.247476000000006; 208.741524; 125; 25
2023-01-25 21:23:21.018; 6.736775999999992; 209.252224; 125; 25
2023-01-25 21:23:21.531; 6.236402999999996; 209.766597; 50; 25
2023-01-25 21:23:22.039; 5.72874299999998; 210.274257; 50; 25
2023-01-25 21:23:22.551; 5.216212999999982; 210.786787; 50; 25
2023-01-25 21:23:23.065; 8.689948000000015; 211.299052; 50; 25
2023-01-25 21:23:23.573; 8.181369000000018; 211.807631; 50; 25
2023-01-25 21:23:24.078; 7.675782999999996; 212.313217; 50; 25
2023-01-25 21:23:24.597; 7.157487000000003; 212.831513; 50; 25
2023-01-25 21:23:25.108; 6.646824000000009; 213.342176; 50; 25
2023-01-25 21:23:25.621; 6.132498999999996; 213.856501; 50; 25
2023-01-25 21:23:26.132; 5.622068000000013; 214.366932; 50; 25
2023-01-25 21:23:26.642; 5.110709000000014; 214.878291; 50; 25
2023-01-25 21:23:27.154; 4.599478000000005; 215.389522; 50; 25
2023-01-25 21:23:27.665; 4.088671000000005; 215.900329; 50; 25
2023-01-25 21:23:28.178; 3.590422999999987; 216.412577; 50; 25
2023-01-25 21:23:28.691; 3.0771249999999952; 216.925875; 50; 25
2023-01-25 21:23:29.200; 2.568253999999996; 217.434746; 50; 25
2023-01-25 21:23:29.712; 2.056100999999984; 217.946899; 50; 25
2023-01-25 21:23:30.223; 1.5447429999999827; 218.458257; 50; 25
2023-01-25 21:23:30.737; 1.0311499999999967; 218.97185; 50; 25
2023-01-25 21:23:31.245; 0.522484999999989; 219.480515; 50; 25
2023-01-25 21:23:31.761; 0.0; 219.99606; 50; 25
2023-01-25 21:23:32.269; 0.0; 220.503232; 50; 25
2023-01-25 21:23:32.781; 0.0; 221.015952; 50; 25
2023-01-25 21:23:33.291; 0.0; 221.525694; 50; 25
2023-01-25 21:23:33.805; 0.0; 222.039426; 50; 25
2023-01-25 21:23:34.314; 0.0; 222.549907; 50; 25
2023-01-25 21:23:34.826; 0.0; 223.011996; 50; 25
2023-01-25 21:23:35.337; 0.0; 223.011996; 50; 25
2023-01-25 21:23:35.848; 0.0; 224.1823; 50; 25
2023-01-25 21:23:36.360; 0.0; 224.692753; 50; 25
2023-01-25 21:23:36.871; 0.0; 225.205487; 50; 25
2023-01-25 21:23:37.382; 0.0; 225.715809; 50; 25
2023-01-25 21:23:37.894; 0.0; 226.227273; 50; 25
2023-01-25 21:23:38.406; 0.0; 226.739966; 50; 25
2023-01-25 21:23:38.917; 0.0; 227.251255; 50; 25
2023-01-25 21:23:39.431; 0.0; 227.763812; 50; 25
2023-01-25 21:23:39.941; 0.0; 228.274139; 50; 25
2023-01-25 21:23:40.457; 0.0; 228.789629; 50; 25
2023-01-25 21:23:40.961; 0.0; 229.295399; 50; 25
2023-01-25 21:23:41.473; 0.0; 229.807283; 50; 25
2023-01-25 21:23:41.985; 0.0; 230.318747; 50; 25
2023-01-25 21:23:42.495; 0.0; 230.829391; 50; 25
2023-01-25 21:23:43.008; 0.0; 231.342118; 50; 25
2023-01-25 21:23:43.522; 0.0; 231.855667; 50; 25
2023-01-25 21:23:44.031; 0.0; 232.364001; 50; 25
2023-01-25 21:23:44.542; 0.0; 232.876004; 50; 25
2023-01-25 21:23:45.054; 0.0; 233.388218; 50; 25
2023-01-25 21:23:45.565; 0.0; 233.898624; 50; 25
2023-01-25 21:23:46.077; 0.0; 234.41027; 50; 25
2023-01-25 21:23:46.587; 0.0; 234.921986; 50; 25
2023-01-25 21:23:47.100; 0.0; 235.433705; 50; 25
2023-01-25 21:23:47.611; 0.0; 235.944639; 50; 25
2023-01-25 21:23:48.122; 0.0; 236.456848; 50; 25
2023-01-25 21:23:48.634; 0.0; 236.96829; 50; 25
2023-01-25 21:23:49.145; 0.0; 237.479077; 50; 25
2023-01-25 21:23:49.656; 0.0; 237.990617; 50; 25
2023-01-25 21:23:50.169; 0.0; 238.502614; 50; 25
2023-01-25 21:23:50.680; 0.0; 239.013905; 50; 25
2023-01-25 21:23:51.195; 0.0; 239.528759; 150; 25
2023-01-25 21:23:51.702; 7.966343999999992; 240.036656; 150; 25
2023-01-25 21:23:52.213; 7.456084999999973; 240.546915; 150; 25
2023-01-25 21:23:52.724; 10.925519000000008; 241.058481; 150; 25
2023-01-25 21:23:53.234; 10.434354999999982; 241.568645; 150; 25
2023-01-25 21:23:53.745; 9.923650999999978; 242.079349; 150; 25
2023-01-25 21:23:54.258; 13.408152000000001; 242.591848; 150; 25
2023-01-25 21:23:54.767; 12.901922999999982; 243.101077; 150; 25
2023-01-25 21:23:55.278; 12.390446999999995; 243.612553; 150; 25
2023-01-25 21:23:55.790; 11.87903399999999; 244.123966; 150; 25
2023-01-25 21:23:56.300; 11.368830999999972; 244.634169; 150; 25
2023-01-25 21:23:56.808; 10.861150999999978; 245.141849; 150; 25
2023-01-25 21:23:57.320; 14.335998999999987; 245.653001; 150; 25
2023-01-25 21:23:57.830; 13.838628; 246.164372; 150; 25
2023-01-25 21:23:58.342; 13.328067999999973; 246.674932; 150; 25
2023-01-25 21:23:58.851; 12.81785099999999; 247.185149; 150; 25
2023-01-25 21:23:59.362; 12.308416999999992; 247.694583; 150; 25
2023-01-25 21:23:59.872; 11.796520999999984; 248.206479; 150; 25
2023-01-25 21:24:00.383; 11.286110999999977; 248.716889; 150; 25
2023-01-25 21:24:00.893; 10.775201999999979; 249.227798; 150; 25
2023-01-25 21:24:01.405; 10.264308999999997; 249.738691; 150; 25
2023-01-25 21:24:01.917; 9.752081999999973; 250.250918; 150; 25
2023-01-25 21:24:02.428; 9.241293999999982; 250.761706; 150; 25
2023-01-25 21:24:02.939; 8.730401999999998; 251.272598; 150; 25
2023-01-25 21:24:03.450; 8.219677999999988; 251.783322; 150; 25
2023-01-25 21:24:03.961; 7.708514999999977; 252.294485; 150; 25
2023-01-25 21:24:04.473; 7.195859999999982; 252.80714; 150; 25
2023-01-25 21:24:04.983; 6.6863019999999835; 253.316698; 150; 25
2023-01-25 21:24:05.495; 6.17380399999999; 253.829196; 150; 25
2023-01-25 21:24:06.004; 5.665004999999979; 254.337995; 150; 25
2023-01-25 21:24:06.517; 5.152038999999974; 254.850961; 150; 25
2023-01-25 21:24:07.029; 4.6399629999999945; 255.363037; 150; 25
2023-01-25 21:24:07.540; 4.130156999999997; 255.872843; 150; 25
2023-01-25 21:24:08.052; 3.6173819999999637; 256.385618; 150; 25
2023-01-25 21:24:08.562; 3.1068950000000086; 256.896105; 150; 25
2023-01-25 21:24:09.072; 6.594063000000006; 257.405937; 150; 25
2023-01-25 21:24:09.585; 6.084291000000007; 257.918709; 150; 25
2023-01-25 21:24:10.094; 5.574905999999999; 258.428094; 150; 25
2023-01-25 21:24:10.605; 9.050156999999956; 258.938843; 150; 25
2023-01-25 21:24:11.116; 8.538510999999971; 259.450489; 150; 25
2023-01-25 21:24:11.629; 8.04080799999997; 259.962192; 150; 25
2023-01-25 21:24:12.139; 11.526523999999995; 260.473476; 150; 25
2023-01-25 21:24:12.649; 11.017192000000023; 260.982808; 150; 25
2023-01-25 21:24:13.160; 10.506470999999976; 261.493529; 150; 25
2023-01-25 21:24:13.673; 9.993739000000005; 262.006261; 150; 25
2023-01-25 21:24:14.182; 9.48339199999998; 262.516608; 150; 25
2023-01-25 21:24:14.692; 8.97391399999998; 263.026086; 150; 25
2023-01-25 21:24:15.204; 8.462368000000026; 263.537632; 150; 25
2023-01-25 21:24:15.715; 7.951328999999987; 264.048671; 150; 25
2023-01-25 21:24:16.225; 7.440622000000019; 264.559378; 150; 25
2023-01-25 21:24:16.737; 6.929499000000021; 265.070501; 150; 25
2023-01-25 21:24:17.248; 6.419276000000025; 265.580724; 150; 25
2023-01-25 21:24:17.759; 9.901756000000034; 266.092244; 150; 25
2023-01-25 21:24:18.267; 9.392133000000001; 266.601867; 150; 25
2023-01-25 21:24:18.780; 8.88055300000002; 267.113447; 150; 25
2023-01-25 21:24:19.291; 8.37869999999998; 267.6243; 150; 25
2023-01-25 21:24:19.802; 7.867170999999985; 268.135829; 150; 25
2023-01-25 21:24:20.312; 11.339925999999991; 268.646074; 150; 25
2023-01-25 21:24:20.823; 10.828718999999978; 269.157281; 150; 25
2023-01-25 21:24:21.334; 10.318136999999979; 269.667863; 150; 25
2023-01-25 21:24:21.845; 9.823644000000002; 270.179356; 150; 25
2023-01-25 21:24:22.357; 9.312512999999967; 270.690487; 150; 25
2023-01-25 21:24:22.870; 12.800262999999973; 271.202737; 150; 25
2023-01-25 21:24:23.378; 12.291042000000004; 271.711958; 150; 25
2023-01-25 21:24:23.891; 11.778579999999977; 272.22442; 150; 25
2023-01-25 21:24:24.401; 11.267419999999959; 272.73558; 150; 25
2023-01-25 21:24:24.913; 10.756099000000006; 273.246901; 150; 25
2023-01-25 21:24:25.423; 10.246567999999968; 273.756432; 150; 25
2023-01-25 21:24:25.935; 13.715404999999976; 274.268595; 150; 25
2023-01-25 21:24:26.446; 13.204293000000007; 274.779707; 150; 25
2023-01-25 21:24:26.959; 12.71079199999997; 275.292208; 150; 25
2023-01-25 21:24:27.471; 12.198020999999983; 275.804979; 150; 25
2023-01-25 21:24:27.981; 11.688003999999978; 276.314996; 150; 25
2023-01-25 21:24:28.493; 11.177311999999972; 276.825688; 150; 25
2023-01-25 21:24:29.003; 10.665607999999963; 277.337392; 150; 25
2023-01-25 21:24:29.515; 14.153437999999994; 277.849562; 150; 25
2023-01-25 21:24:30.027; 13.642840999999976; 278.360159; 150; 25
2023-01-25 21:24:30.538; 13.130614999999977; 278.872385; 150; 25
2023-01-25 21:24:31.050; 12.618779999999958; 279.38422; 150; 25
2023-01-25 21:24:31.562; 12.10863999999998; 279.89436; 150; 25
2023-01-25 21:24:32.090; 11.580912000000012; 280.422088; 150; 25
2023-01-25 21:24:32.605; 11.066217999999992; 280.936782; 150; 25
2023-01-25 21:24:33.112; 10.557258999999988; 281.445741; 150; 25
2023-01-25 21:24:33.625; 14.031492999999955; 281.957507; 150; 25
2023-01-25 21:24:34.135; 13.52137399999998; 282.467626; 150; 25
2023-01-25 21:24:34.649; 13.02115299999997; 282.981847; 150; 25
2023-01-25 21:24:35.157; 12.512059999999963; 283.49094; 150; 25
2023-01-25 21:24:35.670; 12.000012999999967; 284.002987; 150; 25
2023-01-25 21:24:36.180; 11.488980999999967; 284.514019; 150; 25
2023-01-25 21:24:36.694; 10.975512999999978; 285.027487; 150; 25
2023-01-25 21:24:37.204; 10.465962999999988; 285.537037; 150; 25
2023-01-25 21:24:37.717; 9.95336900000001; 286.049631; 150; 25
2023-01-25 21:24:38.226; 9.44371799999999; 286.559282; 150; 25
2023-01-25 21:24:38.739; 12.920288000000028; 287.071712; 150; 25
2023-01-25 21:24:39.251; 12.407914000000005; 287.584086; 150; 25
2023-01-25 21:24:39.763; 11.894582000000014; 288.097418; 150; 25
2023-01-25 21:24:40.272; 11.396774999999991; 288.606225; 150; 25
2023-01-25 21:24:40.784; 10.885037000000011; 289.117963; 150; 25
2023-01-25 21:24:41.297; 10.37282399999998; 289.630176; 150; 25
2023-01-25 21:24:41.810; 9.860387000000003; 290.142613; 150; 25
2023-01-25 21:24:42.319; 9.349986000000001; 290.653014; 150; 25
2023-01-25 21:24:42.836; 8.835427999999979; 291.167572; 150; 25
2023-01-25 21:24:43.357; 8.312963999999965; 291.690036; 150; 25
2023-01-25 21:24:43.874; 7.796684999999968; 292.206315; 150; 25
2023-01-25 21:24:44.382; 7.287723999999969; 292.715276; 150; 25
2023-01-25 21:24:44.891; 6.778098999999997; 293.224901; 150; 25
2023-01-25 21:24:45.402; 6.266838000000007; 293.736162; 150; 25
2023-01-25 21:24:45.913; 5.756092999999964; 294.246907; 150; 25
2023-01-25 21:24:46.425; 5.2442629999999895; 294.758737; 150; 25
2023-01-25 21:24:46.937; 4.732899999999972; 295.2701; 150; 25
2023-01-25 21:24:47.453; 8.203622999999993; 295.785377; 150; 25
2023-01-25 21:24:47.962; 7.693056999999953; 296.295943; 150; 25
2023-01-25 21:24:48.470; 7.184388999999953; 296.804611; 150; 25
2023-01-25 21:24:48.982; 6.673113999999998; 297.315886; 150; 25
2023-01-25 21:24:49.494; 6.174501999999961; 297.828498; 150; 25
2023-01-25 21:24:50.005; 9.653804000000036; 298.338196; 150; 25
2023-01-25 21:24:50.517; 9.141566000000012; 298.850434; 150; 25
2023-01-25 21:24:51.028; 8.630398000000014; 299.361602; 150; 25
2023-01-25 21:24:51.544; 8.114062000000047; 299.877938; 25; 30
2023-01-25 21:24:52.051; 7.607422000000042; 300.384578; 25; 30
2023-01-25 21:24:52.563; 7.09578700000003; 300.896213; 25; 30
2023-01-25 21:24:53.074; 6.584184999999991; 301.407815; 25; 30
2023-01-25 21:24:53.579; 6.078530999999998; 301.913469; 25; 30
2023-01-25 21:24:54.097; 5.561560000000043; 302.43044; 25; 30
2023-01-25 21:24:54.609; 5.049032000000011; 302.942968; 25; 30
2023-01-25 21:24:55.120; 4.548949999999991; 303.45405; 25; 30
2023-01-25 21:24:55.632; 4.037887000000012; 303.965113; 25; 30
2023-01-25 21:24:56.142; 3.5272209999999973; 304.475779; 25; 30
2023-01-25 21:24:56.653; 3.0166489999999726; 304.986351; 25; 30
2023-01-25 21:24:57.164; 2.505092999999988; 305.497907; 25; 30
2023-01-25 21:24:57.675; 1.9934000000000083; 306.0096; 25; 30
2023-01-25 21:24:58.187; 5.468035999999984; 306.520964; 25; 30
2023-01-25 21:24:58.697; 4.959147999999971; 307.029852; 25; 30
2023-01-25 21:24:59.209; 4.446420999999987; 307.542579; 25; 30
2023-01-25 21:24:59.719; 3.9358849999999848; 308.053115; 25; 30
2023-01-25 21:25:00.231; 3.424225999999976; 308.564774; 25; 30
2023-01-25 21:25:00.742; 2.9130389999999693; 309.075961; 25; 30
2023-01-25 21:25:01.253; 2.401645999999971; 309.587354; 25; 30
2023-01-25 21:25:01.764; 1.8905399999999872; 310.09846; 25; 30
2023-01-25 21:25:02.276; 1.3793299999999817; 310.60967; 25; 30
2023-01-25 21:25:02.781; 0.873724999999979; 311.115275; 25; 30
2023-01-25 21:25:03.299; 0.3559799999999882; 311.63302; 25; 30
2023-01-25 21:25:03.811; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:04.322; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:04.834; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:05.345; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:05.856; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:06.368; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:06.880; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:07.392; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:07.903; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:08.414; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:08.926; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:09.438; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:09.952; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:10.463; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:10.972; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:11.486; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:11.995; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:12.508; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:13.021; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:13.530; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:14.041; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:14.552; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:15.064; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:15.575; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:16.086; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:16.598; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:17.110; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:17.621; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:18.136; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:18.644; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:19.156; 0.1274509999999509; 311.861549; 25; 30
2023-01-25 21:25:19.667; 0.0; 315.992349; 25; 30
2023-01-25 21:25:20.179; 0.0; 316.459225; 25; 30
2023-01-25 21:25:20.690; 0.0; 316.971499; 25; 30
2023-01-25 21:25:21.205; 0.0; 317.485165; 200; 20
2023-01-25 21:25:21.713; 0.0; 317.99362; 200; 20
2023-01-25 21:25:22.225; 0.0; 320.267097; 200; 20
2023-01-25 21:25:22.737; 0.0; 320.779566; 200; 20
2023-01-25 21:25:23.248; 0.0; 321.29021; 200; 20
2023-01-25 21:25:23.760; 0.0; 321.80301; 200; 20
2023-01-25 21:25:24.270; 0.0; 322.312542; 200; 20
2023-01-25 21:25:24.783; 0.0; 322.82445; 200; 20
2023-01-25 21:25:25.294; 0.0; 323.335405; 200; 20
2023-01-25 21:25:25.805; 0.0; 323.848162; 200; 20
2023-01-25 21:25:26.317; 0.0; 324.359712; 200; 20
2023-01-25 21:25:26.828; 0.0; 324.87165; 200; 20
2023-01-25 21:25:27.339; 0.0; 325.381557; 200; 20
2023-01-25 21:25:27.851; 0.0; 325.894391; 200; 20
2023-01-25 21:25:28.363; 0.0; 326.406241; 200; 20
2023-01-25 21:25:28.874; 0.0; 326.916705; 200; 20
2023-01-25 21:25:29.381; 0.0; 327.423377; 200; 20
2023-01-25 21:25:29.897; 0.0; 327.939583; 200; 20
2023-01-25 21:25:30.409; 0.0; 328.452275; 200; 20
2023-01-25 21:25:30.920; 0.0; 328.962599; 200; 20
2023-01-25 21:25:31.435; 0.0; 329.477977; 400; 18
2023-01-25 21:25:31.944; 0.0; 329.987145; 400; 18
2023-01-25 21:25:32.456; 0.0; 330.498258; 400; 18
2023-01-25 21:25:32.967; 0.0; 331.008399; 400; 18
2023-01-25 21:25:33.477; 0.0; 331.519856; 400; 18
2023-01-25 21:25:33.986; 0.0; 332.028252; 400; 18
2023-01-25 21:25:34.502; 0.0; 332.543234; 400; 18
2023-01-25 21:25:35.013; 0.0; 333.054507; 400; 18
2023-01-25 21:25:35.524; 0.0; 333.567164; 400; 18
2023-01-25 21:25:36.037; 0.0; 334.078763; 400; 18
2023-01-25 21:25:36.548; 0.0; 334.590182; 400; 18
2023-01-25 21:25:37.062; 0.0; 335.103315; 400; 18
2023-01-25 21:25:37.576; 0.0; 335.617449; 400; 18
2023-01-25 21:25:38.082; 0.0; 336.124323; 400; 18
2023-01-25 21:25:38.593; 0.0; 336.634692; 400; 18
2023-01-25 21:25:39.107; 0.0; 337.149264; 400; 18
2023-01-25 21:25:39.616; 0.0; 337.658139; 400; 18
2023-01-25 21:25:40.127; 0.0; 338.169157; 400; 18
2023-01-25 21:25:40.639; 0.0; 338.680959; 400; 18
2023-01-25 21:25:41.150; 0.0; 339.192263; 400; 18
2023-01-25 21:25:41.662; 12.298623999999961; 339.704376; 400; 18
2023-01-25 21:25:42.173; 11.787080000000003; 340.21592; 400; 18
2023-01-25 21:25:42.685; 11.275242999999989; 340.727757; 400; 18
2023-01-25 21:25:43.197; 10.763665000000003; 341.239335; 400; 18
2023-01-25 21:25:43.709; 10.251819000000012; 341.751181; 400; 18
2023-01-25 21:25:44.220; 9.740531999999973; 342.262468; 400; 18
2023-01-25 21:25:44.731; 9.229432999999972; 342.773567; 400; 18
2023-01-25 21:25:45.242; 8.718627999999967; 343.284372; 400; 18
2023-01-25 21:25:45.756; 8.205165999999963; 343.797834; 400; 18
2023-01-25 21:25:46.265; 7.695579000000009; 344.307421; 400; 18
2023-01-25 21:25:46.776; 7.183537999999999; 344.819462; 400; 18
2023-01-25 21:25:47.283; 6.677132999999969; 345.325867; 400; 18
2023-01-25 21:25:47.800; 6.160419999999988; 345.84258; 400; 18
2023-01-25 21:25:48.312; 5.648536999999976; 346.354463; 400; 18
2023-01-25 21:25:48.823; 5.136750000000006; 346.86625; 400; 18
2023-01-25 21:25:49.334; 8.625673000000006; 347.377327; 400; 18
2023-01-25 21:25:49.845; 8.114240999999993; 347.888759; 400; 18
2023-01-25 21:25:50.357; 7.603035999999975; 348.399964; 400; 18
2023-01-25 21:25:50.869; 7.09209199999998; 348.910908; 400; 18
2023-01-25 21:25:51.381; 6.5802229999999895; 349.422777; 400; 18
2023-01-25 21:25:51.891; 6.068683999999962; 349.934316; 400; 18
2023-01-25 21:25:52.403; 9.550194999999974; 350.445805; 400; 18
2023-01-25 21:25:52.917; 9.043137000000002; 350.959863; 400; 18
2023-01-25 21:25:53.430; 8.531583000000012; 351.471417; 400; 18
2023-01-25 21:25:53.941; 8.019570999999985; 351.983429; 400; 18
2023-01-25 21:25:54.450; 7.5109879999999976; 352.492012; 400; 18
2023-01-25 21:25:54.962; 10.981743999999992; 353.004256; 400; 18
2023-01-25 21:25:55.479; 10.46702799999997; 353.518972; 400; 18
2023-01-25 21:25:56.003; 9.959466999999961; 354.043533; 400; 18
2023-01-25 21:25:56.514; 9.447348999999974; 354.555651; 400; 18
2023-01-25 21:25:57.023; 8.93729099999996; 355.065709; 400; 18
2023-01-25 21:25:57.536; 12.407795999999962; 355.578204; 400; 18
2023-01-25 21:25:58.045; 11.898731999999995; 356.087268; 400; 18
2023-01-25 21:25:58.559; 11.40122500000001; 356.601775; 400; 18
2023-01-25 21:25:59.070; 10.890488000000005; 357.112512; 400; 18
2023-01-25 21:25:59.581; 10.381200999999976; 357.621799; 400; 18
2023-01-25 21:26:00.092; 9.868614999999977; 358.134385; 400; 18
2023-01-25 21:26:00.603; 9.357582999999977; 358.645417; 400; 18
2023-01-25 21:26:01.117; 12.824904000000004; 359.159096; 400; 18
2023-01-25 21:26:01.626; 12.334127999999964; 359.668872; 400; 18
2023-01-25 21:26:02.138; 11.822407999999996; 360.180592; 400; 18
2023-01-25 21:26:02.649; 11.311373000000003; 360.691627; 400; 18
2023-01-25 21:26:03.162; 10.79864699999996; 361.204353; 400; 18
2023-01-25 21:26:03.673; 10.287937999999997; 361.715062; 400; 18
2023-01-25 21:26:04.187; 9.77319399999999; 362.229806; 400; 18
2023-01-25 21:26:04.698; 13.249150999999983; 362.739849; 400; 18
2023-01-25 21:26:05.207; 12.753600000000006; 363.2494; 400; 18
2023-01-25 21:26:05.726; 12.237179999999967; 363.76582; 400; 18
2023-01-25 21:26:06.245; 11.715687000000003; 364.287313; 400; 18
2023-01-25 21:26:06.757; 11.203518999999972; 364.799481; 400; 18
2023-01-25 21:26:07.269; 14.678351999999961; 365.310648; 400; 18
2023-01-25 21:26:07.779; 14.167042999999978; 365.821957; 400; 18
2023-01-25 21:26:08.291; 13.668740000000014; 366.33426; 400; 18
2023-01-25 21:26:08.802; 13.157384999999977; 366.845615; 400; 18
2023-01-25 21:26:09.314; 12.646522000000004; 367.356478; 400; 18
2023-01-25 21:26:09.825; 12.135489000000007; 367.867511; 400; 18
2023-01-25 21:26:10.338; 11.622745000000009; 368.380255; 400; 18
2023-01-25 21:26:10.850; 11.110648999999967; 368.892351; 400; 18
2023-01-25 21:26:11.360; 10.601222000000007; 369.401778; 400; 18
2023-01-25 21:26:11.871; 10.089905999999985; 369.913094; 400; 18
2023-01-25 21:26:12.383; 13.565804000000014; 370.426196; 400; 18
2023-01-25 21:26:12.895; 13.065471000000002; 370.937529; 400; 18
2023-01-25 21:26:13.406; 12.55402799999996; 371.448972; 400; 18
2023-01-25 21:26:13.917; 12.043254999999988; 371.959745; 400; 18
2023-01-25 21:26:14.429; 11.531548999999984; 372.471451; 400; 18
2023-01-25 21:26:14.940; 11.020106999999996; 372.982893; 400; 18
2023-01-25 21:26:15.451; 10.509173999999973; 373.493826; 400; 18
2023-01-25 21:26:15.963; 13.977689999999996; 374.00631; 400; 18
2023-01-25 21:26:16.474; 13.466526999999985; 374.517473; 400; 18
2023-01-25 21:26:16.987; 12.973509999999976; 375.02949; 400; 18
2023-01-25 21:26:17.498; 12.462781000000007; 375.540219; 400; 18
2023-01-25 21:26:18.009; 11.951208000000008; 376.051792; 400; 18
2023-01-25 21:26:18.521; 11.440049999999985; 376.56295; 400; 18
2023-01-25 21:26:19.032; 10.928209999999979; 377.07479; 400; 18
2023-01-25 21:26:19.544; 10.416387999999984; 377.586612; 400; 18
2023-01-25 21:26:20.055; 13.891133999999965; 378.097866; 400; 18
2023-01-25 21:26:20.567; 13.379717999999968; 378.609282; 400; 18
2023-01-25 21:26:21.079; 12.881052000000011; 379.121948; 400; 18
2023-01-25 21:26:21.593; 12.366828999999996; 379.636171; 250; 20
2023-01-25 21:26:22.101; 11.859105999999997; 380.143894; 250; 20
2023-01-25 21:26:22.615; 11.34561500000001; 380.657385; 250; 20
2023-01-25 21:26:23.124; 10.835908999999958; 381.167091; 250; 20
2023-01-25 21:26:23.635; 10.325692000000004; 381.677308; 250; 20
2023-01-25 21:26:24.147; 9.813286000000005; 382.189714; 250; 20
2023-01-25 21:26:24.660; 9.301670999999999; 382.701329; 250; 20
2023-01-25 21:26:25.171; 8.78919099999996; 383.213809; 250; 20
2023-01-25 21:26:25.682; 12.256179999999972; 383.72482; 250; 20
2023-01-25 21:26:26.193; 11.767674999999997; 384.235325; 250; 20
2023-01-25 21:26:26.704; 11.256468999999981; 384.746531; 250; 20
2023-01-25 21:26:27.216; 10.743931999999973; 385.259068; 250; 20
2023-01-25 21:26:27.728; 10.232189000000005; 385.770811; 250; 20
2023-01-25 21:26:28.239; 9.72131300000001; 386.281687; 250; 20
2023-01-25 21:26:28.751; 9.208827999999983; 386.794172; 250; 20
2023-01-25 21:26:29.262; 12.68791200000004; 387.304088; 250; 20
2023-01-25 21:26:29.774; 12.186102000000005; 387.816898; 250; 20
2023-01-25 21:26:30.285; 11.675055999999984; 388.327944; 250; 20
2023-01-25 21:26:30.796; 11.164173000000005; 388.838827; 250; 20
2023-01-25 21:26:31.308; 10.651820999999984; 389.351179; 250; 20
2023-01-25 21:26:31.820; 10.140325999999959; 389.862674; 250; 20
2023-01-25 21:26:32.331; 9.628627999999992; 390.374372; 250; 20
2023-01-25 21:26:32.843; 13.098409000000004; 390.885591; 250; 20
2023-01-25 21:26:33.355; 12.58718799999997; 391.396812; 250; 20
2023-01-25 21:26:33.867; 12.094428999999991; 391.908571; 250; 20
