time; type; bitrate Kbps; id; video seconds
2023-01-24 18:46:03.000; audio; 320; 00091; 355.753071
2023-01-24 18:46:02.000; video; 4600; 00092; 355.753071
2023-01-24 18:46:03.000; audio; 320; 00092; 356.265219
2023-01-24 18:46:11.000; audio; 320; 00093; 364.448523
2023-01-24 18:46:24.000; video; 4600; 00092; 367.004922
2023-01-24 18:46:32.000; audio; 320; 00093; 367.004922
2023-01-24 18:46:33.000; video; 1500; 00093; 367.189011
2023-01-24 18:46:34.000; audio; 320; 00094; 368.22841
2023-01-24 18:46:34.000; video; 3200; 00094; 369.269426
2023-01-24 18:46:38.000; video; 3200; 00095; 372.35041
2023-01-24 18:46:38.000; audio; 320; 00095; 372.35041
2023-01-24 18:46:40.000; video; 3200; 00096; 374.396492
2023-01-24 18:46:40.000; audio; 320; 00096; 374.396492
2023-01-24 18:46:43.000; audio; 320; 00097; 377.465231
2023-01-24 18:46:43.000; video; 2200; 00097; 377.465231
2023-01-24 18:46:45.000; video; 2200; 00098; 378.999589
2023-01-24 18:46:45.000; audio; 320; 00098; 379.510996
2023-01-24 18:46:46.000; video; 2200; 00099; 380.534115
2023-01-24 18:46:46.000; audio; 320; 00099; 380.534115
2023-01-24 18:46:48.000; audio; 128; 00099; 382.578877
2023-01-24 18:46:49.000; audio; 256; 00100; 383.090176
2023-01-24 18:46:50.000; video; 600; 00100; 384.114297
2023-01-24 18:46:51.000; audio; 256; 00101; 385.137209
2023-01-24 18:46:54.000; video; 1000; 00101; 388.205887
2023-01-24 18:46:55.000; audio; 256; 00102; 389.22972
2023-01-24 18:46:58.000; video; 1500; 00100; 392.810568
2023-01-24 18:46:59.000; video; 1500; 00101; 393.322154
2023-01-24 18:47:00.000; video; 1500; 00102; 394.345319
2023-01-24 18:47:01.000; audio; 256; 00103; 395.367931
2023-01-24 18:47:02.000; video; 1500; 00103; 396.390781
2023-01-24 18:47:03.000; audio; 256; 00104; 397.414399
2023-01-24 18:47:06.000; video; 1500; 00104; 400.483335
2023-01-24 18:47:07.000; audio; 256; 00105; 400.993998
